,well,fov,label,nuc-intensity_mean,nuc-centroid-0,nuc-centroid-1,nuc-area,nuc-intensity_variance,nuc-intensity_median,nuc-intensity_percentiles-0,nuc-intensity_percentiles-1,nuc-intensity_percentiles-2,nuc-intensity_percentiles-3,3-intensity_mean,3-intensity_variance,3-intensity_median,3-intensity_percentiles-0,3-intensity_percentiles-1,3-intensity_percentiles-2,3-intensity_percentiles-3,4-intensity_mean,4-intensity_variance,4-intensity_median,4-intensity_percentiles-0,4-intensity_percentiles-1,4-intensity_percentiles-2,4-intensity_percentiles-3,cell-intensity_mean,cell-area,cell-axis_major_length,cell-axis_minor_length,cell-perimeter,cell-intensity_variance,cell-intensity_median,cell-intensity_percentiles-0,cell-intensity_percentiles-1,cell-intensity_percentiles-2,cell-intensity_percentiles-3,1-intensity_mean,1-intensity_variance,1-intensity_median,1-intensity_percentiles-0,1-intensity_percentiles-1,1-intensity_percentiles-2,1-intensity_percentiles-3
3248,r03c18,3,26.0,10693.71794871795,211.8954635108481,240.32938856015767,1014.0,5891358.180802103,10878.0,7373.7,9092.0,12579.0,13744.0,9706.633387888707,53645287.15528459,6448.0,2768.0,3750.0,15314.0,22014.0,6417.155482815057,19926528.43572689,4686.0,1984.0,2739.0,9627.5,13587.0,4368.929623567921,611.0,30.04817713158967,26.109340950440224,93.66904755831212,7429268.121070072,3306.0,1612.0,2167.5,6417.5,8865.0,2045.022913256956,1706314.7621591073,1495.0,823.0,998.0,2882.0,4186.0
3249,r03c18,3,27.0,5467.9281496063,218.109251968504,17.586614173228348,1016.0,1362753.222199726,5497.5,3867.5,4678.75,6288.75,6886.5,7922.30906795708,26452700.7088111,7304.0,1718.4,3864.0,10620.0,14834.000000000002,4703.364401430676,13377110.14787644,3966.0,944.2,2015.0,6142.0,9252.8,3910.354723332632,4753.0,147.49313181137427,42.55994027862786,357.2325394193526,3735777.872067423,3361.0,1706.0,2421.0,5239.0,6722.000000000001,1113.7203871239217,131315.46926035927,1051.0,736.0,848.0,1267.0,1560.0
3250,r03c18,3,28.0,6426.0058139534885,220.91943521594683,67.87956810631229,1204.0,2188332.025713706,6634.0,4201.900000000001,5442.5,7523.25,8189.1,4564.959765724471,5820642.404798316,4481.0,1382.6,2456.0,6254.0,7688.6,2665.445123503947,2802495.4932325226,2266.0,813.6,1329.0,3596.5,5095.4,2474.0310669722435,3927.0,109.01722101931988,55.59819700745266,308.1726188957804,1488212.4899948635,2062.0,1298.0,1647.0,3307.0,4022.4,780.1497326203208,20052.323391194102,765.0,612.0,673.0,866.0,942.0
3251,r03c18,3,29.0,5788.422077922078,235.771645021645,736.5952380952381,924.0,2019321.666006072,5823.5,3687.6,4832.75,7051.75,7574.0,4871.652011365336,7323326.221209878,3862.0,2193.0,2960.0,6783.5,8888.600000000006,2704.694332286526,2939299.181877552,1967.0,1245.0,1483.0,3785.0,4990.400000000001,2906.8820098698966,6687.0,105.56884637568156,81.82139140323041,322.912734265958,2118415.8441611766,2262.0,1877.0,2064.0,3001.0,5415.800000000001,906.0948108269776,44565.11079556389,830.0,709.0,763.0,1040.0,1195.0
3252,r03c18,3,30.0,7218.441964285715,224.9397321428572,719.5825892857143,448.0,2924851.451988999,7415.5,4707.1,5951.75,8627.5,9235.0,3355.0539772727275,3872942.2821243326,2891.5,1328.5,1759.75,4437.25,6553.0,1891.091856060606,1803570.3978124645,1302.5,842.5,986.75,2398.5,4148.5,1474.2414772727273,1056.0,45.74599945076947,30.379406147618685,130.14823227814082,155525.344150848,1424.5,1075.5,1217.75,1661.25,1916.5,597.5748106060606,13501.555009433829,558.0,504.0,524.0,611.0,782.0
3253,r03c18,3,31.0,8589.129006410256,239.0721153846154,157.05608974358975,1248.0,3494680.338325295,8807.0,5832.6,7514.5,9847.75,10966.6,4739.228998384491,7475788.385766526,4419.0,1487.7,2433.75,6482.25,8176.0,2917.8400646203554,3897537.542810551,2466.5,934.7,1369.75,3818.5,5473.100000000001,2728.1160473882605,7428.0,152.3306136318174,68.98312928401224,416.8477631085024,2428298.008342373,2154.0,1362.7,1695.0,3640.25,4509.200000000001,874.8928379106085,33931.74026642122,841.0,673.0,740.0,977.0,1113.0
3254,r03c18,3,32.0,8302.339473684211,244.71140350877192,655.609649122807,1140.0,3134301.1838804246,8385.0,5785.9,7220.75,9634.0,10495.2,4382.369241192412,3207279.0628479333,4304.5,2294.1,2931.75,5334.25,6880.8,2396.6974932249323,1777652.8248175643,2332.0,1049.1,1334.0,2826.5,4045.2000000000007,2489.654132791328,2952.0,88.34253165972498,43.54486709121965,237.23759005323592,1497419.9037498578,2262.0,1320.0,1497.0,3110.25,3482.7000000000003,729.0352303523035,14816.115967494365,718.0,591.0,641.0,789.0,878.0
3255,r03c18,3,33.0,7466.345588235294,254.92279411764707,333.05514705882354,816.0,2482324.30458838,7749.5,5104.5,6447.75,8606.0,9267.0,3889.872683671245,2464622.550609824,3947.0,1751.8000000000002,2553.5,4963.5,5904.0,2284.5731414868105,1084717.9350797974,2244.0,1063.8000000000002,1449.0,2804.0,3678.400000000001,2484.8432526705906,4587.0,94.1820739959574,65.11400834840865,292.63455967290594,909399.588031103,2075.0,1618.6,1770.0,3214.0,3664.400000000001,693.2757793764988,12852.646204292289,679.0,571.0,604.0,755.0,826.0
3256,r03c18,3,34.0,8022.60939167556,266.0586979722519,812.4332977588047,937.0,3454124.118503045,8229.0,5303.8,6789.0,9401.0,10322.4,3906.099827613227,5390831.516911113,3418.0,1263.0,1998.0,5505.0,6974.0,2217.763673405422,2148756.363206315,1775.0,782.0,1163.0,3000.0,3960.0,2459.6049208588,6381.0,214.29497451201053,46.61485162218389,498.3868683519033,1302961.9641130678,2181.0,1334.0,1734.0,2752.0,4115.0,844.2824008776054,22649.90175734502,825.0,684.0,741.0,916.0,1018.0
3257,r03c18,3,35.0,8457.87794117647,262.68823529411765,294.47205882352944,680.0,3951520.592454585,8626.5,5422.9,7214.5,10027.5,10823.2,5422.593195575037,5066740.919669834,4998.0,3062.0,3891.5,6503.0,8542.0,3005.3717386766853,2468103.064273307,2653.0,1586.0,1902.5,3544.5,5144.0,3300.244416614485,4791.0,90.63142066477128,74.18631139079658,316.00104602052653,2005062.8425773624,2798.0,2191.0,2427.5,3944.5,4570.0,929.1408891671884,26772.948006639977,891.0,769.0,817.0,994.0,1137.0
3258,r03c18,3,36.0,6476.061458333334,276.1958333333333,601.6864583333333,960.0,1453837.34726454,6519.0,4750.2,5715.75,7453.25,7999.0,5558.88488958442,11970731.18758423,4390.0,2240.0,3197.0,6900.5,10701.0,3410.7614327942965,7784407.995598295,2360.0,1250.0,1592.0,3884.0,7508.0,2837.109024517475,5751.0,119.11926737260424,65.50203874570417,343.20310216782974,1783838.392043406,2201.0,1793.0,1957.0,3712.0,4510.0,905.2630846809252,97029.21386765392,801.0,653.0,741.0,929.0,1388.0
3259,r03c18,3,37.0,5737.315053763441,274.6677419354839,988.5258064516128,930.0,1365252.7921389756,5865.5,4001.9,4994.0,6631.25,7188.4,5530.208779723021,8433247.83856415,5327.0,1847.0,3336.0,7199.5,9232.2,3400.780506924484,4477023.918898828,3133.0,1187.6,1741.5,4367.0,6347.200000000002,3094.1944081526,3827.0,98.17008552103164,53.88122858208147,279.1198410471445,2249724.6222525043,2705.0,1703.6,2110.5,3868.5,4611.0,956.2275934152076,28897.743602334824,926.0,765.6,828.0,1052.0,1176.4
3260,r03c18,3,38.0,10999.52242990654,281.20093457943926,254.02616822429903,1070.0,6864885.262581012,10996.0,7477.4,9355.0,12869.5,14322.5,6529.750326797385,15768825.74446068,5762.0,2322.4,4066.0,7750.0,11631.399999999998,3900.4619607843138,9168139.055350404,3106.0,1246.2,1944.0,4533.0,8028.599999999997,3516.949019607843,3825.0,101.50560455121256,49.60605825546104,269.24978336205567,3354479.709557862,2961.0,2218.4,2583.0,4265.0,5105.799999999999,1053.816732026144,103518.80066121578,946.0,797.0,864.0,1102.0,1503.6
3261,r03c18,3,39.0,9359.540808543095,281.64302059496566,448.9954233409611,1311.0,3584867.9661073554,9479.0,6801.0,8464.0,10513.0,11610.0,7130.401231643771,7227900.290457981,6730.0,4121.0,5304.5,8498.5,10615.0,4064.529606821412,4342998.454713204,3662.0,1975.0,2552.5,4766.0,6868.0,3775.753671245855,2111.0,61.154167426689824,44.72439982582694,186.30865786510145,2791576.63851684,3307.0,2527.0,2820.0,4236.0,4946.0,1122.5054476551395,59124.44229623495,1059.0,881.0,950.5,1211.0,1502.0
3262,r03c18,3,40.0,6340.740106951872,299.1807486631016,543.4855614973262,935.0,1499747.4222951755,6549.0,4538.2,5551.0,7258.0,7780.2,3837.5550676911816,6296204.602620677,3116.5,1183.5,1878.25,5386.5,7492.5,2112.8241858763263,2753255.896092687,1472.5,694.0,914.0,2870.75,4328.0,2122.1020856201976,5466.0,114.62416780106489,64.8385582926082,326.6761902332486,1326969.79089576,1742.5,1055.0,1290.0,2594.5,3853.5,763.9831686791072,46354.37915322329,693.0,592.0,628.0,832.0,1004.0
3263,r03c18,3,41.0,6837.924665856622,306.50911300121504,934.6196840826244,823.0,2306802.3515544147,6882.0,4700.2,5873.0,7976.0,8865.0,4949.957750854303,8557012.403620416,4390.5,1762.0,2483.0,6786.0,9101.3,2751.709692451072,3641801.944767815,2081.5,1084.0,1361.25,3583.75,5265.500000000001,2866.9198508853683,6438.0,106.16467964584956,82.54096331447724,342.8477631085024,2544139.744119766,2368.5,1542.0,1919.5,3042.5,5099.6,935.1065548306927,43916.31887284656,865.0,745.0,788.0,1041.0,1210.3000000000002
3264,r03c18,3,42.0,7613.360736196319,349.2196319018405,617.7570552147239,815.0,2537636.6256976174,7880.0,5247.6,6533.0,8830.0,9506.0,5320.724044180119,9116825.63701746,5208.0,1731.4,2995.0,6855.0,8904.6,3076.965845369584,4888379.919819018,2654.0,1064.0,1515.0,3977.0,5450.0,3216.8056074766355,5885.0,140.14781782073996,59.33838142459791,370.6761902332485,2348288.347258276,2720.0,1735.0,2220.0,4235.0,5111.800000000001,1026.3282922684791,119014.18075434786,975.0,812.4,872.0,1092.0,1230.6000000000004
3265,r03c18,3,43.0,7936.7035040431265,353.35040431266845,653.7385444743935,742.0,1927409.70184756,8204.0,5949.6,7191.5,8929.75,9494.9,9024.761200923787,23860461.43812512,8424.0,3169.0,4652.0,13254.0,16016.8,4637.386605080831,7591092.054231662,4100.0,1516.4,2149.0,7005.0,8517.000000000002,4500.797228637413,2165.0,69.54518589089864,40.46345183690472,195.7878425849301,5455720.497913797,3757.0,2172.2,2858.0,5758.0,7946.400000000005,1194.3371824480369,75889.78099621844,1175.0,841.0,943.0,1424.0,1577.6
3266,r03c18,3,44.0,9574.71961102107,363.92382495948135,826.4764991896272,617.0,5580556.091560302,9819.0,6148.0,7957.0,11307.0,12211.6,5370.961826528147,4953021.455899635,5228.0,2486.2000000000003,3878.0,6647.0,8084.200000000003,3031.061850688572,2801554.998832139,2666.0,1328.8,1708.0,3846.5,5320.0,2941.874124184585,4139.0,95.29927028854723,57.697165101992674,275.9482681718907,1963735.856829838,2446.0,1922.6,2165.0,3648.0,4131.200000000001,1008.6035274220826,32793.55264278802,961.0,826.0,875.5,1095.0,1256.2000000000005
3267,r03c18,3,45.0,7931.387811634349,372.2686980609418,867.5969529085872,722.0,3556392.445170003,8122.5,5091.000000000001,6611.75,9443.25,10282.3,3990.4182780847145,4903164.927943996,3550.0,1400.0,2126.25,5644.5,7240.800000000001,2220.6422651933703,1919025.2495580364,1792.5,815.0,1097.75,3106.0,4212.1,2378.0524861878453,4344.0,102.50690791035254,58.75717062784493,304.3919189857866,1586761.3977976865,2028.0,1197.3,1448.75,2956.5,3938.400000000001,798.8183701657458,31309.22921133996,757.0,628.0,673.0,878.0,999.0
3268,r03c18,3,46.0,7376.735344827586,383.3775862068965,88.57068965517242,1160.0,2590081.249785226,7559.0,4953.0,6361.25,8464.75,9255.6,2542.626262626263,893541.9579634732,2544.0,1341.6,1704.0,3199.0,3887.400000000001,2548.6464646464647,956469.5416794204,2525.0,1249.2,1750.0,3339.0,3950.2,2950.003367003367,297.0,21.680244143274766,17.58194749161914,63.11269837220809,856490.8855105488,2882.0,1694.6,2248.0,3610.0,4302.200000000001,822.6599326599327,992.8035461234116,825.0,780.6,803.0,844.0,860.4000000000001
3269,r03c18,3,47.0,7255.3558504221955,390.91917973462,544.4258142340169,829.0,2694492.9771099216,7403.0,4904.6,6216.0,8579.0,9242.4,9983.161337209302,18685945.689086583,9949.5,4322.0,6413.5,13536.25,15663.0,5567.885901162791,7749845.915033781,5692.0,2050.0,3080.5,7547.25,9454.5,4468.689680232558,1376.0,51.82848238838999,34.4168847776764,148.22539674441617,3934137.958207456,4217.5,2352.0,2779.0,5859.5,6928.0,1246.2994186046512,62287.42779035966,1248.0,917.0,1036.0,1440.25,1564.0
3270,r03c18,3,48.0,5502.363317757009,420.8049065420561,17.95443925233645,856.0,1172937.0163646934,5611.5,3840.0,4867.75,6303.25,6880.0,5254.664019062749,8855456.695959806,4396.0,1742.6,3107.0,7343.0,9105.8,2897.589356632248,3889923.3307101233,2064.0,1113.6,1483.0,3904.0,5537.800000000001,2920.544612126026,3777.0,98.58386170041334,51.323337918622485,269.82337649086287,2006965.344647301,2378.0,1682.6,2004.0,3895.0,4675.200000000001,1001.2721736828172,45745.981521168665,930.0,803.0,850.0,1100.0,1260.4
3271,r03c18,3,49.0,6501.066897347174,442.6862745098039,52.51672433679354,867.0,2610542.909019555,6625.0,4147.6,5280.0,7829.5,8591.8,3997.1506260512056,6025556.901251243,3561.0,1216.0,1761.0,5621.5,7252.0,2273.552606989348,2215585.8114261134,1890.0,792.0,1029.0,3087.0,4195.0,2816.437862081854,5351.0,141.52904739557178,56.43323378756847,357.0609665440988,2227275.786411725,2272.0,1402.0,1832.5,3803.0,4659.0,776.3662866753878,29292.477308562185,749.0,596.0,660.0,845.0,978.0
3272,r03c18,3,50.0,11230.863360323889,455.2945344129554,890.2834008097166,988.0,7204576.939831624,11505.0,7389.0,9363.5,13141.75,14732.2,5409.343739038934,6745487.559149682,5666.0,1726.0,3474.0,7181.0,8640.0,3232.9540512101016,3350561.887401161,3163.0,992.0,1720.5,4397.5,5860.0,2918.808488249737,2851.0,92.73112008933812,43.14787292842134,251.27922061357856,2340968.806536157,2416.0,1532.0,1907.0,3652.5,4654.0,957.7723605752368,34583.90854507658,955.0,736.0,810.0,1058.0,1192.0
3273,r03c18,3,51.0,7619.068711656441,459.9766871165644,477.7865030674847,815.0,3378893.1142971134,7669.0,4957.6,6366.5,9041.5,10006.2,5973.77074064381,9299174.811088407,5638.0,1891.0,3741.0,7963.0,10328.0,3288.691703742476,4248106.591161218,2587.0,1108.0,1804.0,4359.0,6461.0,3121.5925150484168,3821.0,87.05716588664585,60.604380957525535,278.51576464628795,2592639.180985588,2551.0,1647.0,2062.0,4016.0,5267.0,1020.424234493588,46794.84619625384,971.0,786.0,861.0,1131.0,1324.0
3274,r03c18,3,52.0,5624.436974789916,471.2408963585434,5.57422969187675,357.0,1272903.758632865,5961.0,3760.0,4996.0,6427.0,6789.4,4934.301233272107,5718274.146991394,4791.0,1988.0,3094.0,6284.0,7986.0,2556.394384675938,2387799.468968731,2132.0,1150.0,1497.0,3136.5,4318.0,3023.2429808449224,3811.0,86.99934678076258,59.41040323508736,261.651803615609,2152689.1485173805,2598.0,1842.0,2230.0,3699.5,4450.0,956.6134872736816,32775.54176508899,920.0,783.0,839.0,1004.0,1224.0
3275,r03c18,3,53.0,6758.969162995595,498.1156387665199,823.4845814977973,908.0,2085867.6312076696,6985.0,4630.8,5806.0,7807.5,8326.3,8629.620374401393,28265107.10534022,7539.0,1974.6,4328.0,12812.0,16688.6,5269.521985198085,14409479.14372649,4099.0,1131.6,2270.0,7791.0,11230.4,4766.609925990422,2297.0,77.7807104523202,39.90486031711442,214.30256121069152,7127029.433388632,3904.0,1900.0,2973.0,6235.0,8668.200000000004,1166.1245102307355,125664.0123596317,1052.0,789.0,891.0,1400.0,1732.2000000000005
3276,r03c18,3,54.0,5840.481837606838,500.1709401709402,16.710470085470085,936.0,1719723.862917991,5873.0,3909.0,5016.0,6873.25,7503.5,3225.380994671403,2518877.52358196,3000.5,1327.5,2056.25,3972.0,5615.0,1787.6021314387212,1153734.0370824907,1457.0,845.0,1149.0,1942.0,3367.0,2050.613676731794,1126.0,40.471484549415656,37.80709004546841,140.7228714274745,148851.89071880846,2064.0,1579.5,1822.5,2281.0,2529.0,668.633214920071,7537.486250232672,652.5,580.0,613.0,692.0,789.0
3277,r03c18,3,55.0,6907.480855855856,525.9876126126126,748.331081081081,888.0,2258889.213597466,7027.0,4707.7,5976.5,7824.5,8731.800000000001,2780.676879084968,2547602.0283543123,2340.0,1265.7,1631.0,3403.5,4869.600000000002,1555.750408496732,934172.0802694408,1244.5,820.7,1044.75,1681.5,2646.1000000000013,1965.125,2448.0,65.36948287610485,52.5789832652258,223.7228714274745,169833.87898284313,2001.0,1413.4,1697.0,2211.0,2510.3,809.5522875816994,18282.85510914605,765.0,689.0,722.0,854.0,1002.3000000000002
3278,r03c18,3,56.0,8371.01935483871,536.6306451612903,911.2532258064516,1240.0,2950016.1947866804,8496.5,5825.7,7466.75,9622.25,10311.2,4440.105637982196,14445809.112579484,3097.0,1354.0,1826.75,6018.0,9326.1,2634.775222551929,7142147.309267384,1490.0,842.9000000000001,1027.0,3605.5,5826.800000000003,2474.365578635015,6740.0,97.2890826424436,91.98623898187566,337.0782104868019,2713968.6242157626,2023.0,1316.0,1610.0,2517.0,4219.800000000003,871.7672106824925,55337.08720379242,784.5,678.0,722.0,954.0,1171.1000000000004
3279,r03c18,3,57.0,8191.199468085107,536.2433510638298,182.93218085106383,752.0,3200042.611808228,8597.5,5332.6,7065.75,9545.75,10186.2,5167.761876127481,1701398.8260390535,5104.0,3838.4,4537.0,6013.0,6718.4,3227.211064341552,1190764.1460712063,3010.0,1972.2,2662.5,3872.5,4657.0,3494.138304269393,1663.0,46.9358323884007,46.0203083580239,156.12489168102783,1403082.2021587605,3419.0,2172.0,2919.5,3843.5,4356.6,760.7408298256164,8211.342933045606,746.0,658.2,707.0,802.5,886.8
3280,r03c18,3,58.0,9163.921889191644,556.7738419618529,118.0426884650318,1101.0,3841979.946668911,9366.0,6237.0,8184.0,10385.0,11502.0,4838.44221609426,3992658.8588445247,4757.0,2461.4,3302.0,6011.0,7475.400000000001,2840.0238154926046,2735480.451425804,2469.0,1297.0,1611.0,3504.0,5183.6,2784.8122336425167,3989.0,110.13563178472016,51.66510041436404,299.469083452062,1412341.960983454,2387.0,1883.8,2111.0,3354.0,3942.0,769.4056154424668,14230.319808025592,742.0,644.0,684.0,825.0,958.0
3281,r03c18,3,59.0,6498.037606837607,585.3444444444444,35.593162393162395,1170.0,2139882.0139703406,6673.5,4245.9,5537.5,7721.25,8309.400000000001,6802.5558479532165,22427597.981968723,6484.5,1629.9,3021.75,8641.25,12982.199999999995,3646.8733918128655,9407585.464964518,2793.5,908.9,1483.0,4446.0,7556.3999999999905,3592.4745614035087,3420.0,115.81375471156204,41.58160981910866,290.2914139223983,6510679.355200831,2931.5,1599.8000000000002,2098.75,4553.5,5619.0,1182.735964912281,160809.09665974148,1058.0,836.0,908.0,1293.0,1791.1
3282,r03c18,3,60.0,7712.650746268657,580.0507462686567,1072.913432835821,335.0,2757315.12279795,7941.0,5192.2,6774.5,8785.5,9820.6,5779.427473583093,1069868.0833566335,5669.0,4783.0,5157.0,6357.0,7296.0,2914.9039385206534,1066188.6689662363,2815.0,1788.0,2114.0,3376.0,4612.0,3198.6378482228624,1041.0,49.03937816673242,28.973861675111767,135.35533905932738,493782.2809498367,3110.0,2367.0,2742.0,3691.0,4082.0,783.3218059558117,11340.243222867246,763.0,678.0,723.0,814.0,934.0
3283,r03c18,3,61.0,9190.688524590165,592.9530551415797,691.7049180327868,1342.0,3622812.151865334,9383.5,6653.3,7980.0,10653.25,11440.3,4068.345588235294,3650677.064866684,3833.0,1552.0,2778.5,5193.0,6520.0,2196.5756641366224,1840981.971978923,1723.0,934.0,1289.0,2793.25,3737.5,2571.389468690702,4216.0,125.04762613307685,49.75005301976225,324.167568261897,1152533.9683331142,2228.0,1559.0,1885.0,3286.75,3919.0,1064.4829222011383,392137.8090062615,889.0,763.0,810.75,1010.25,1427.5
3284,r03c18,3,62.0,7939.162337662337,588.6324675324676,165.24805194805194,770.0,2655245.7385815484,8324.5,5298.6,6976.25,9108.5,9657.3,4634.1277117525,7381129.271182635,3922.0,1534.0,2363.0,6601.0,8439.0,2748.6000754574607,3508514.2260252726,2053.0,907.0,1304.0,3763.0,5363.0,2708.4072816449725,5301.0,217.4722372266296,37.35788513930928,454.5756851698602,1583464.7843197377,2288.0,1562.0,1907.0,3365.0,4411.0,1225.0652707036409,970649.810868956,939.0,782.0,824.0,1140.0,1816.0
3285,r03c18,3,63.0,5462.126744186046,605.2558139534884,1033.367441860465,860.0,1068406.8246335858,5684.5,3918.9,4838.0,6236.0,6603.4,5555.332606919095,9346405.14870252,5504.0,1684.0,2906.0,7225.5,9785.0,3356.2680468537183,5084001.535342384,2907.0,1018.0,1676.5,4207.5,6850.0,3251.691909561428,3671.0,106.62401969208418,45.85114633483885,269.072113832392,3550542.6838871464,2794.0,1719.0,2099.5,4146.0,4690.0,1008.5265595205666,48261.94256617999,956.0,780.0,842.0,1108.0,1340.0
3286,r03c18,3,64.0,4898.325478645066,626.2827687776141,1068.2709867452136,679.0,741626.522929631,5015.0,3701.6,4426.0,5496.5,5898.6,4247.911194677466,10442911.408081217,3890.0,1418.0,2060.0,5510.0,6816.000000000001,2915.596181660399,14836982.259262253,2399.0,863.0,1282.0,3336.0,4848.4,2709.076077523865,3457.0,87.1611291603293,51.90893356698291,238.40916292848976,2030274.9531361323,2212.0,1656.2,1988.0,3318.0,3653.4,734.5721724038183,21964.74464651005,690.0,592.0,622.0,798.0,982.4
3287,r03c18,3,65.0,5652.444444444444,630.5136268343815,93.19916142557652,954.0,1106280.7165152575,5782.0,4019.9,5064.25,6395.0,6963.7,4446.920264093448,4796264.40044767,4259.0,1658.6,2571.5,5973.5,7526.200000000002,2740.545793126799,2152466.044415601,2542.0,1083.0,1521.0,3641.5,4801.800000000001,2484.2068732012867,5907.0,146.81328585094548,56.45643870042533,378.65894629054543,1406897.1537499488,1997.0,1565.0,1733.0,3166.5,3951.0,872.3257152530896,25995.635233426965,830.0,715.0,759.0,955.0,1051.0
3288,r03c18,3,66.0,4431.789473684211,630.0,2.171052631578948,76.0,649033.0083102494,4468.5,3277.0,3833.5,5074.25,5517.0,3961.877366997295,5588495.646217534,3456.5,1452.3000000000002,2125.25,5287.0,7254.0,2212.469341749324,2128218.0248340424,1692.0,923.0,1181.0,2872.75,4265.099999999999,2737.696874060716,6654.0,98.64167387854708,88.64732696808507,339.0782104868019,2315542.7077840366,2317.5,1520.3000000000002,1897.0,2921.75,4432.0,842.9335737902014,47997.95591217542,777.0,649.0,699.0,911.0,1126.0
3289,r03c18,3,67.0,4485.753787878788,643.966856060606,1047.6515151515152,1056.0,501567.4488492883,4626.5,3436.0,4169.75,4968.25,5255.0,2415.6584992343032,1111887.6551995852,2046.0,1410.0,1644.0,2987.0,4035.0,1499.6508422664624,349823.3255620777,1327.0,942.4,1096.0,1737.0,2368.9999999999995,1823.871056661562,3265.0,126.12248973194193,36.87389104902024,299.1370849898476,85030.09394023108,1864.0,1430.0,1638.0,2009.0,2142.0,812.4713629402756,6001.892058938718,800.0,741.0,767.0,840.0,889.0
3290,r03c18,3,68.0,7040.972553699284,666.7816229116945,160.94272076372314,838.0,2707842.2223970587,6858.0,4802.2,6139.25,8148.0,9307.8,3758.793738489871,5421168.065497933,3429.0,1255.0,1602.0,5088.0,7168.800000000001,1963.3480662983425,1548075.3245220436,1608.0,813.0,973.0,2583.0,3409.2,2245.3744628606505,1629.0,63.01978887963271,37.94896638061713,177.09545442950497,581432.6713183887,1935.0,1570.6,1723.0,2547.0,3585.2,696.9404542664212,21091.52929654012,650.0,565.0,598.0,770.0,872.2
3291,r03c18,3,69.0,6157.123303167421,679.9547511312218,67.94117647058823,884.0,2015349.2144343376,6305.0,4054.2,5153.25,7188.0,7936.1,4194.015198351365,3007474.205075553,4393.0,1855.0,2777.0,5128.0,6224.0,2494.4296754250386,2194655.383642811,2367.0,1026.1,1296.0,2961.25,4371.6,2708.721792890263,3882.0,106.3694885333644,49.349415468138616,281.1787155501902,1070792.6686080168,2439.5,1756.2,1994.0,3228.75,3593.9,813.4505409582689,40603.93482840392,779.0,644.0,696.0,850.0,1025.9
3292,r03c18,3,70.0,3700.5,676.6574074074074,1077.175925925926,108.0,259664.41666666663,3730.5,2896.2000000000003,3442.5,4131.5,4284.0,6135.926251097454,6844088.455930722,6187.0,2301.0,4510.5,7668.25,9508.0,3891.40978928885,3763223.845461677,3674.0,1518.5,2552.75,4849.0,6539.5,2748.6433274802457,4556.0,117.652864102041,65.5085594070556,348.1076477383248,1245480.2329690862,2336.5,1507.5,1976.0,3628.0,4044.0,999.5425812115892,38515.41631677896,968.0,783.0,860.0,1084.0,1278.0
3293,r03c18,3,71.0,5803.557142857143,679.8329670329671,19.7,910.0,1706656.3434379909,5968.5,3786.5,4939.25,6784.0,7266.4,5515.820846905537,7055328.676916112,5552.0,1811.6,3562.5,7181.0,9070.8,3162.1632283749545,3133447.2310474133,2931.0,1068.0,1789.0,4057.5,5624.400000000001,3528.695620702136,2763.0,69.94221464224769,51.69142072868148,216.5452018978108,4032500.591754256,2848.0,1991.6,2371.5,4203.5,5171.000000000002,1007.4241766196164,53365.85916214325,962.0,755.0,833.0,1117.0,1330.4000000000003
3294,r03c18,3,72.0,6994.243373493976,688.5915662650602,144.81084337349398,830.0,1943944.2540223547,7250.0,4855.5,6172.25,7823.5,8588.1,4454.824689554419,1953153.979979664,4496.0,2464.6,3630.5,5307.0,6316.8,2805.009495982469,1036009.4703261886,2699.0,1441.0,2154.5,3446.0,4304.4,2573.6323350377406,4107.0,143.20872690217297,44.34606496325798,343.82442251138934,912069.397327954,2312.0,1777.0,1954.0,3010.5,3338.4,793.0842464085707,10911.334514424796,767.0,683.0,720.0,847.0,949.4
3295,r03c18,3,73.0,5818.393008474576,699.583686440678,38.83474576271186,944.0,1751432.2088917964,6018.5,3789.8,4924.25,6792.5,7500.1,5210.65811965812,962689.1566221054,4971.0,4155.5,4493.75,5825.5,6662.5,3061.885683760684,371727.7807352162,2879.5,2468.5,2654.0,3363.75,3992.0,3593.141025641026,936.0,47.78677258037742,27.2112671015336,131.39696961967,1183767.6232741617,3441.5,2359.5,2957.75,3919.25,5125.5,769.1698717948718,4691.899562376727,766.0,682.5,721.0,814.25,854.5
3296,r03c18,3,74.0,9267.066604995374,708.1193339500462,427.6142460684552,1081.0,3447778.002964329,9650.0,6355.0,8300.0,10648.0,11335.0,4172.086969001148,2667861.304434097,4102.5,2095.6,3032.75,5100.5,6274.800000000001,2423.2342135476465,1207190.1253965974,2397.5,1122.3,1466.75,3075.25,3973.500000000002,2880.281285878301,3484.0,119.77115545731334,45.16826323092084,312.34419177103416,1703367.380120505,2418.0,1945.3,2181.0,3276.25,4047.000000000002,858.1073478760046,19427.068269774507,846.0,690.0,756.0,947.0,1056.0
3297,r03c18,3,75.0,9689.178846153844,717.5134615384616,602.7,1040.0,4294496.246860207,10075.0,6459.0,8448.0,11255.25,12131.7,3395.3349106204,900760.8231661064,3469.5,2143.5,2748.75,4010.0,4557.9,1637.5310199789694,194098.6980388124,1596.0,1170.1,1395.25,1839.75,2166.0,2466.585699263933,1902.0,61.90278972201624,44.31442806481373,197.4386001800126,164515.50763986327,2493.0,2021.2,2222.0,2719.75,2962.0,813.102523659306,3188.5473227583784,809.0,748.0,779.0,841.0,875.0
