,well,fov,centroid-0,centroid-1
1055,r03c18,9,144.31511254019293,485.8992497320472
1056,r03c18,9,171.5296052631579,70.81798245614036
1057,r03c18,9,205.37003405221336,64.6061293984109
1058,r03c18,9,221.6497854077253,512.8137339055794
1059,r03c18,9,221.71033938437253,118.58800315706394
1060,r03c18,9,230.1727493917275,557.2773722627737
1061,r03c18,9,236.3908496732026,472.6366013071896
1062,r03c18,9,259.734375,162.15953947368422
1063,r03c18,9,283.54447852760734,110.86196319018404
1064,r03c18,9,305.91819699499166,7.041736227045075
1065,r03c18,9,312.8075117370892,431.8607198748044
1066,r03c18,9,340.4960698689956,327.0113537117904
1067,r03c18,9,359.12291483757684,765.0588235294117
1068,r03c18,9,448.9941060903733,344.2033398821218
1069,r03c18,9,453.2829181494662,501.4501779359431
1070,r03c18,9,463.907027818448,857.199121522694
1071,r03c18,9,498.4154411764706,421.88694852941177
1072,r03c18,9,500.84077892325314,620.4639175257732
1073,r03c18,9,504.9429530201342,497.29642058165547
1074,r03c18,9,513.0212765957447,587.9940898345154
1075,r03c18,9,523.5050505050505,739.297138047138
1076,r03c18,9,535.2633410672854,12.044083526682137
1077,r03c18,9,545.8182533438238,574.6538158929976
1078,r03c18,9,590.9755011135858,688.1314031180401
1079,r03c18,9,591.2565359477125,766.5498366013072
1080,r03c18,9,599.2131495227995,598.0127253446448
1081,r03c18,9,603.6240179573513,532.0785634118968
1082,r03c18,9,609.6583442838371,558.892247043364
1083,r03c18,9,619.5859124866596,822.7001067235859
1084,r03c18,9,624.6841032608696,229.30842391304347
1085,r03c18,9,643.2551495016611,752.4936877076412
1086,r03c18,9,648.8413001912046,105.35564053537284
1087,r03c18,9,656.6968864468864,397.0567765567766
1088,r03c18,9,669.4550264550264,3.3492063492063493
1089,r03c18,9,687.574823943662,87.53257042253522
1090,r03c18,9,690.8881922675026,317.6593521421108
1091,r03c18,9,698.0696761530912,800.5917566241413
1092,r03c18,9,704.4116638078902,220.38336192109776
1093,r03c18,9,718.2259067357513,365.5709844559585
1094,r03c18,9,733.0363361090083,135.39137017411053
1095,r03c18,9,732.9671957671958,640.9470899470899
1096,r03c18,9,751.3527101335428,61.19952867242733
1097,r03c18,9,747.9150197628459,428.9328063241107
1098,r03c18,9,769.8888888888889,753.7762762762762
1099,r03c18,9,797.0551440329218,341.1843621399177
1100,r03c18,9,793.0463733650416,568.0689655172414
1101,r03c18,9,801.5421115065243,996.4934756820878
1102,r03c18,9,813.9338296112489,124.6923076923077
1103,r03c18,9,817.5298210735587,199.3151093439364
1104,r03c18,9,819.8369162342476,448.4759080800593
1105,r03c18,9,845.7986247544204,865.8457760314342
1106,r03c18,9,860.2009493670886,1068.3955696202531
1107,r03c18,9,879.3849206349206,647.3822751322751
1108,r03c18,9,881.3302540415705,595.3302540415705
1109,r03c18,9,896.3124423963134,314.9041474654378
1110,r03c18,9,884.9457459926017,727.2626387176325
1111,r03c18,9,896.3560209424083,539.3856893542758
1112,r03c18,9,900.5274356103024,461.75139977603584
1113,r03c18,9,914.91912568306,807.0098360655737
1114,r03c18,9,921.0467955239064,646.0986775178027
1115,r03c18,9,931.1108829568788,381.9917864476386
1116,r03c18,9,936.0557809330628,900.5060851926978
1117,r03c18,9,957.7187214611872,352.37625570776254
1118,r03c18,9,963.361386138614,479.01237623762376
1119,r03c18,9,965.9659863945578,243.1098153547133
1120,r03c18,9,976.3516483516484,13.351648351648352
1121,r03c18,9,975.5770750988142,300.8833992094862
1122,r03c18,9,972.021978021978,418.7326007326008
1123,r03c18,9,983.5875457875458,708.1860805860806
1124,r03c18,9,997.805152979066,631.9460547504026
1125,r03c18,9,1011.2075176194204,552.9107282693814
1126,r03c18,9,1011.2694013303768,933.5144124168514
1127,r03c18,9,1017.0549356223175,794.5974248927039
1128,r03c18,9,1032.3217612193057,188.06435224386112
1129,r03c18,9,1032.965041398344,445.5114995400184
1130,r03c18,9,1047.471274685817,277.6499102333932
1131,r03c18,9,1049.2968960863698,851.7692307692307
1132,r03c18,9,1057.354407836153,726.5351736420303
1133,r03c18,9,1060.0117647058823,42.12488687782805
1134,r03c18,9,1057.3636363636365,887.3451463790446
1135,r03c18,9,1064.5478971962616,620.3866822429907
1136,r03c18,9,1069.3849129593812,503.33075435203097
1137,r03c18,9,1068.208609271523,1041.5485651214128
1138,r03c18,9,1074.7293729372936,443.0759075907591
1139,r03c18,9,1074.3768656716418,680.6492537313433
1140,r03c18,9,1075.5925925925926,408.4876543209877
1141,r07c21,4,5.695906432748538,89.11988304093568
1142,r07c21,4,16.752688172043012,131.15770609318997
1143,r07c21,4,5.773333333333333,745.2755555555556
1144,r07c21,4,19.830726770929164,380.6458141674333
1145,r07c21,4,28.030116358658454,500.4845995893224
1146,r07c21,4,37.732283464566926,547.875
1147,r07c21,4,54.83315158124319,251.3773173391494
1148,r07c21,4,58.90629370629371,512.2055944055944
1149,r07c21,4,69.54121863799283,782.7180406212665
1150,r07c21,4,75.66796875,510.77734375
1151,r07c21,4,109.4992795389049,581.8443804034582
1152,r07c21,4,108.6103896103896,802.6883116883117
1153,r07c21,4,122.55989583333331,505.0338541666667
1154,r07c21,4,126.7605633802817,7.926760563380282
1155,r07c21,4,128.15661252900233,865.5452436194896
1156,r07c21,4,170.95115681233932,814.2249357326479
1157,r07c21,4,170.2569382273948,195.62757385854968
1158,r07c21,4,182.2405721716515,864.036410923277
1159,r07c21,4,208.37200383509108,261.89453499520613
1160,r07c21,4,210.9119897959184,868.608418367347
1161,r07c21,4,232.8645076007932,746.4838070059484
1162,r07c21,4,241.81679389312976,911.6990185387132
1163,r07c21,4,246.6016898008449,824.3023536511769
1164,r07c21,4,250.24471021159152,993.0303587856486
1165,r07c21,4,285.30046948356807,868.093896713615
1166,r07c21,4,293.0835117773019,941.2430406852249
1167,r07c21,4,291.54140127388536,1073.6783439490446
1168,r07c21,4,292.6982758620689,884.8620689655172
1169,r07c21,4,324.31072410632447,481.66727772685607
1170,r07c21,4,359.6273338312173,1052.3510082150858
1171,r07c21,4,370.09019607843135,877.1264705882353
1172,r07c21,4,407.7376116978066,952.5775792038992
1173,r07c21,4,416.34222222222223,443.9611111111111
1174,r07c21,4,445.663179916318,394.0648535564853
1175,r07c21,4,453.9718875502008,983.7164658634538
1176,r07c21,4,479.0297790585975,718.7185398655139
1177,r07c21,4,476.63435582822086,372.3288343558282
1178,r07c21,4,479.5370581527936,988.623717217788
1179,r07c21,4,517.5014792899408,203.14718934911244
1180,r07c21,4,522.8024553571429,1025.8794642857142
1181,r07c21,4,541.33650329188,1067.9575713240672
1182,r07c21,4,543.8868571428571,406.67085714285713
1183,r07c21,4,559.0823529411765,773.7330316742082
1184,r07c21,4,565.8403001071812,354.87566988210074
1185,r07c21,4,564.8980623420388,239.9005897219882
1186,r07c21,4,571.5517647058823,707.7458823529412
1187,r07c21,4,584.4502046384721,398.549795361528
1188,r07c21,4,596.8377926421405,51.68060200668896
1189,r07c21,4,599.6680440771349,935.3829201101928
1190,r07c21,4,606.0044395116537,663.34628190899
1191,r07c21,4,615.7555555555556,966.9281045751634
1192,r07c21,4,615.6382556987116,192.49256689791872
1193,r07c21,4,629.6613691931541,1016.5097799511002
1194,r07c21,4,638.9652908067542,129.44746716697935
1195,r07c21,4,639.1677489177489,718.6839826839827
1196,r07c21,4,653.463768115942,792.8763853367434
1197,r07c21,4,663.487323943662,975.1276995305165
1198,r07c21,4,685.4287330316743,79.73529411764706
1199,r07c21,4,724.1294326241135,272.1480496453901
1200,r07c21,4,736.1086956521739,123.6445652173913
1201,r07c21,4,788.7900403768506,229.77254374158807
1202,r07c21,4,800.4190751445087,177.47182080924856
1203,r07c21,4,840.7479784366577,242.9097035040432
1204,r07c21,4,847.9032549728752,119.57052441229656
1205,r07c21,4,878.3169129720853,154.86453201970443
1206,r07c21,4,907.6154649947754,1010.8913270637408
1207,r07c21,4,928.1157088122606,113.66896551724138
1208,r07c21,4,946.823148148148,194.27685185185183
1209,r07c21,4,998.155156102176,166.73982970671713
1210,r07c21,4,1002.7354709418838,1071.4088176352705
1211,r07c21,4,1048.6187989556136,882.5704960835509
1212,r07c21,4,1056.6717948717949,186.09435897435893
1213,r07c21,4,1057.5046854082998,511.76305220883535
1214,r07c21,4,1064.359437751004,918.7359437751004
1215,r07c21,4,1061.2818532818533,1070.2007722007722
1216,r07c21,4,1071.8166666666666,495.4904761904762
1217,r07c21,4,1075.9507042253522,898.9084507042254
1218,r07c21,3,8.43,900.9175
1219,r07c21,3,13.186615186615189,954.6885456885456
1220,r07c21,3,18.25769230769231,157.39615384615385
1221,r07c21,3,40.579839429081176,816.8545941123997
1222,r07c21,3,30.531516183986373,54.98977853492334
1223,r07c21,3,44.28458942632171,110.0832395950506
1224,r07c21,3,74.36585365853658,142.16012725344646
1225,r07c21,3,93.31987577639752,60.08488612836439
1226,r07c21,3,103.9587750294464,762.9034157832745
1227,r07c21,3,109.9561478933792,864.2596732588135
1228,r07c21,3,136.22013170272814,786.7083725305738
1229,r07c21,3,147.8138862102218,906.9479267116684
1230,r07c21,3,177.10596026490066,1059.1205298013244
1231,r07c21,3,183.22302158273385,830.5097636176773
1232,r07c21,3,218.6753698868581,881.7554395126197
1233,r07c21,3,231.25564971751413,1017.5014124293784
1234,r07c21,3,252.7306818181818,1063.3715909090909
1235,r07c21,3,266.62003610108303,749.7220216606498
1236,r07c21,3,266.0,1009.9347826086956
1237,r07c21,3,285.6508620689655,804.4504310344828
1238,r07c21,3,290.0159362549801,1069.4402390438247
1239,r07c21,3,305.5548780487805,889.0833333333334
1240,r07c21,3,316.36316872427983,765.0555555555555
1241,r07c21,3,378.8831168831169,1037.0180375180375
1242,r07c21,3,390.7590132827325,908.4022770398482
1243,r07c21,3,430.6567534076828,997.539033457249
1244,r07c21,3,434.72774869109946,1075.4031413612563
1245,r07c21,3,462.5636363636364,315.13903743315507
1246,r07c21,3,481.2107340173639,808.0560378847672
1247,r07c21,3,497.3337438423645,1039.3325123152708
1248,r07c21,3,517.5122393472349,746.5158658204896
1249,r07c21,3,526.2482946793997,985.5511596180082
1250,r07c21,3,536.0182186234817,320.46963562753035
1251,r07c21,3,552.6045576407507,936.3190348525468
1252,r07c21,3,566.4308571428571,580.5702857142857
1253,r07c21,3,585.3189845474614,908.3598233995584
1254,r07c21,3,596.3358395989975,452.11654135338347
1255,r07c21,3,597.2084765177549,629.7697594501718
1256,r07c21,3,606.2912912912913,317.60885885885887
1257,r07c21,3,607.8654037886341,93.96111665004985
1258,r07c21,3,614.9556103575833,753.3945745992602
1259,r07c21,3,622.0853658536586,1016.0670731707318
1260,r07c21,3,636.2948113207547,1069.323113207547
1261,r07c21,3,653.9866310160428,12.935828877005347
1262,r07c21,3,657.5801199657241,930.4464438731792
1263,r07c21,3,668.6264929424539,445.66558089033657
1264,r07c21,3,681.9988662131519,352.5725623582766
1265,r07c21,3,681.1611374407582,731.6327014218009
1266,r07c21,3,686.3348017621146,278.1795154185022
1267,r07c21,3,695.0984540276647,89.793327908869
1268,r07c21,3,708.8466051969824,611.9907795473596
1269,r07c21,3,715.8506900878293,442.6273525721455
1270,r07c21,3,720.3407325194229,402.9711431742508
1271,r07c21,3,712.3456790123457,1076.8765432098764
1272,r07c21,3,726.3096926713948,919.2943262411349
1273,r07c21,3,777.5505735140772,674.1470281543275
1274,r07c21,3,778.0059737156512,418.3464755077658
1275,r07c21,3,793.2588235294118,46.34901960784314
1276,r07c21,3,794.6002522068096,223.4539722572509
1277,r07c21,3,799.2464046021094,150.79769894534996
1278,r07c21,3,803.6041958041958,405.944055944056
1279,r07c21,3,821.9682835820895,1012.1268656716418
1280,r07c21,3,829.1557788944724,97.80402010050253
1281,r07c21,3,847.015873015873,603.3218694885362
1282,r07c21,3,841.3105590062112,987.7593167701864
1283,r07c21,3,868.1395646606915,412.0934699103713
1284,r07c21,3,863.9582132564841,47.06484149855908
1285,r07c21,3,889.8090241343127,424.803777544596
1286,r07c21,3,887.9254658385094,7.401656314699793
1287,r07c21,3,904.7882653061224,486.6186224489796
1288,r07c21,3,933.2225352112677,71.01408450704226
1289,r07c21,3,953.053235908142,429.66283924843424
1290,r07c21,3,961.0392749244712,480.15307150050353
1291,r07c21,3,969.062237174096,555.0454163162321
1292,r07c21,3,988.823151125402,252.4614147909968
1293,r07c21,3,999.6542750929368,189.2685873605948
1294,r07c21,3,1015.0511221945136,123.17705735660849
1295,r07c21,3,1018.086782376502,234.64352469959945
1296,r07c21,3,1023.0389048991354,14.63400576368876
1297,r07c21,3,1045.9657210401892,531.1406619385343
1298,r07c21,3,1050.1370262390672,45.54081632653061
1299,r07c21,3,1057.2737430167597,11.07122905027933
1300,r07c21,3,1067.5824175824175,108.5042735042735
1301,r07c21,3,1067.1340206185566,186.9759450171821
1302,r07c21,3,1077.6851851851852,265.2407407407408
1303,r07c21,2,33.09115044247788,847.7238938053098
1304,r07c21,2,35.43312666076174,977.1222320637733
1305,r07c21,2,123.03277236492472,841.2825509300266
1306,r07c21,2,203.71672354948805,775.1151877133105
1307,r07c21,2,203.05052005943537,543.108469539376
1308,r07c21,2,211.24066924066923,465.26126126126127
1309,r07c21,2,237.36995515695068,513.0089686098655
1310,r07c21,2,239.33179723502303,1041.955069124424
1311,r07c21,2,258.3966480446927,968.450279329609
1312,r07c21,2,272.5643906655143,241.64649956784788
1313,r07c21,2,304.8101265822785,405.3949367088608
1314,r07c21,2,308.03145336225595,745.4522776572668
1315,r07c21,2,352.79190101237344,910.5669291338584
1316,r07c21,2,350.7180500658761,508.4400527009223
1317,r07c21,2,405.42412451361866,845.9455252918287
1318,r07c21,2,425.6571136131013,908.4063459570112
1319,r07c21,2,428.4546424759872,47.89754535752401
1320,r07c21,2,438.4249126891735,311.3224679860303
1321,r07c21,2,449.48234200743497,109.37267657992564
1322,r07c21,2,449.8218503937008,358.6889763779528
1323,r07c21,2,458.77906976744185,852.0549682875264
1324,r07c21,2,487.21151936444886,82.25124131082423
1325,r07c21,2,489.0982058545798,191.4608120868744
1326,r07c21,2,492.6572827417381,23.97674418604652
1327,r07c21,2,521.7262357414448,8.524714828897338
1328,r07c21,2,539.4055829228244,1005.4761904761904
1329,r07c21,2,541.0684444444445,913.7475555555556
1330,r07c21,2,540.968932038835,877.5533980582525
1331,r07c21,2,553.0930875576037,57.52995391705069
1332,r07c21,2,568.4457516339869,891.9398692810457
1333,r07c21,2,668.4306864064603,890.1978465679676
1334,r07c21,2,699.4841772151899,884.2262658227849
1335,r07c21,2,745.1436388508891,896.4309165526676
1336,r07c21,2,853.68,216.16153846153847
1337,r07c21,2,886.424944812362,218.4050772626932
1338,r07c21,2,905.3714981729598,198.19975639464067
1339,r07c21,2,991.265243902439,153.2469512195122
1340,r07c21,5,2.4722222222222223,264.65277777777777
1341,r07c21,5,6.006389776357827,534.4185303514377
1342,r07c21,5,39.19876543209877,238.4111111111111
1343,r07c21,5,136.46540880503144,7.833333333333333
1344,r07c21,5,180.1728571428572,435.70714285714286
1345,r07c21,5,231.74158523344192,368.78935939196526
1346,r07c21,5,241.8552486187845,435.3325966850829
1347,r07c21,5,295.390625,359.1640625
1348,r07c21,5,300.5309060118544,421.79254868755294
1349,r07c21,5,339.9365558912387,14.197885196374624
1350,r07c21,5,437.2365967365967,562.9731934731934
1351,r07c21,5,496.6230366492146,700.5759162303665
1352,r07c21,5,505.0495867768595,784.396694214876
1353,r07c21,5,529.5929018789144,634.4227557411274
1354,r07c21,5,561.0068226120858,856.4600389863548
1355,r07c21,5,566.1420047732697,676.2840095465393
1356,r07c21,5,564.0746268656717,768.6305970149253
1357,r07c21,5,607.0219178082192,738.9958904109589
1358,r07c21,5,626.5901098901099,797.6076923076923
1359,r07c21,5,660.842175066313,718.3315649867374
1360,r07c21,5,685.4910242872228,981.986272439282
1361,r07c21,5,684.3850325379609,754.2451193058569
1362,r07c21,5,678.3384615384615,1075.7307692307693
1363,r07c21,5,727.505376344086,1064.220430107527
1364,r07c21,5,726.5032558139535,541.8530232558139
1365,r07c21,5,800.8779304769604,985.2376717865804
1366,r07c21,5,849.0232558139535,1066.1162790697674
1367,r07c21,5,866.464319695528,982.9153187440533
1368,r07c21,5,872.6391571553995,905.054433713784
1369,r07c21,5,919.4772727272727,1002.3328877005348
1370,r07c21,5,927.7376160990711,853.0092879256966
1371,r07c21,5,957.0621707060064,597.8324552160169
1372,r07c21,5,961.561006289308,933.8616352201258
1373,r07c21,5,968.2730627306272,1004.4292742927428
1374,r07c21,5,1018.1627906976744,1039.75503875969
1375,r07c21,5,1022.0111524163568,463.5315985130112
1376,r07c21,5,1025.9378585086042,515.5688336520077
1377,r07c21,5,1026.6907216494844,605.4822451317297
1378,r07c21,5,1025.9864285714286,767.0828571428572
1379,r07c21,5,1036.897338403042,1058.093155893536
1380,r07c21,5,1049.3212747631353,376.4280792420327
1381,r07c21,5,1071.8019607843137,947.3117647058824
1382,r07c21,5,1073.773529411765,614.0235294117647
1383,r07c21,5,1076.5578947368422,567.5263157894736
1384,r07c21,5,1076.421568627451,1009.843137254902
1385,r03c18,8,109.2591133004926,254.35960591133005
1386,r03c18,8,118.09169363538297,1041.500539374326
1387,r03c18,8,159.7955357142857,633.2883928571429
1388,r03c18,8,181.3631713554987,321.7331628303496
1389,r03c18,8,172.1130587204207,565.3663453111305
1390,r03c18,8,227.431,363.577
1391,r03c18,8,231.8140960163432,498.3993871297242
1392,r03c18,8,238.60931005818787,775.6716541978387
1393,r03c18,8,243.001,654.595
1394,r03c18,8,265.01048617731175,356.2793136320305
1395,r03c18,8,290.738188976378,399.878937007874
1396,r03c18,8,291.2119725220805,456.0039254170756
1397,r03c18,8,310.47774480712167,862.0059347181009
1398,r03c18,8,328.5028386050284,455.1184103811841
1399,r03c18,8,322.2140468227425,594.3678929765887
1400,r03c18,8,333.3488986784141,346.7392070484581
1401,r03c18,8,357.0525164113786,972.355579868709
1402,r03c18,8,363.2229862475442,415.45186640471513
1403,r03c18,8,370.6669750231267,535.5781683626273
1404,r03c18,8,373.2649420160571,888.5691347011597
1405,r03c18,8,371.8397163120568,277.7148936170213
1406,r03c18,8,382.04031551270816,474.829097283085
1407,r03c18,8,380.3261538461538,1018.2174358974358
1408,r03c18,8,384.8392857142857,376.8176691729323
1409,r03c18,8,391.25638051044086,314.26566125290026
1410,r03c18,8,408.9853932584269,1010.6674157303372
1411,r03c18,8,416.8709677419355,955.3842504743832
1412,r03c18,8,417.0650406504065,349.0934959349593
1413,r03c18,8,422.4442289039767,445.7225994180407
1414,r03c18,8,433.87261146496814,1046.7161055505003
1415,r03c18,8,442.50092081031306,534.829650092081
1416,r03c18,8,444.5748792270532,378.2053140096618
1417,r03c18,8,447.45289443813846,661.783200908059
1418,r03c18,8,457.795559666975,304.4782608695652
1419,r03c18,8,454.7045707915273,460.60646599777033
1420,r03c18,8,461.3791411042945,762.6245398773007
1421,r03c18,8,470.6070707070707,710.6727272727272
1422,r03c18,8,468.9342560553633,1074.643598615917
1423,r03c18,8,496.94184027777777,929.1953125
1424,r03c18,8,505.0413602941176,984.6020220588236
1425,r03c18,8,506.1556459816888,561.6744659206511
1426,r03c18,8,516.9787798408488,1053.541114058355
1427,r03c18,8,514.7213740458016,746.2569974554707
1428,r03c18,8,530.1129568106312,1013.52934662237
1429,r03c18,8,531.3408018867924,703.7936320754717
1430,r03c18,8,542.8337104072398,296.7183257918552
1431,r03c18,8,535.9355246523388,570.2490518331226
1432,r03c18,8,545.2902137232846,888.3250843644545
1433,r03c18,8,563.88567674113,323.83442838370564
1434,r03c18,8,579.1070796460177,940.7884955752212
1435,r03c18,8,568.7928057553956,436.6848920863309
1436,r03c18,8,580.5524590163934,842.3098360655738
1437,r03c18,8,580.2150220913107,526.8092783505155
1438,r03c18,8,593.3456221198156,1018.6847926267282
1439,r03c18,8,589.6731843575419,452.9343575418994
1440,r03c18,8,606.9826666666667,344.49333333333334
1441,r03c18,8,604.6216216216217,1077.2972972972973
1442,r03c18,8,617.9903632320237,745.1408450704225
1443,r03c18,8,622.4061264822135,904.0494071146244
1444,r03c18,8,624.6849662162163,976.6275337837836
1445,r03c18,8,620.2834123222749,256.7241706161137
1446,r03c18,8,648.6154571159284,530.8011310084826
1447,r03c18,8,649.6977687626775,264.02941176470586
1448,r03c18,8,654.0614634146341,357.94048780487805
1449,r03c18,8,659.9343137254901,186.6558823529412
1450,r03c18,8,681.4157944814463,1021.7136060894386
1451,r03c18,8,678.1318591318592,824.3169533169533
1452,r03c18,8,685.7241379310345,156.45131845841786
1453,r03c18,8,687.9019776440241,199.57867583834908
1454,r03c18,8,709.6,611.7154150197629
1455,r03c18,8,717.3686354378818,767.7158859470469
1456,r03c18,8,725.4981905910736,549.2135102533173
1457,r03c18,8,738.8657921291625,907.0776992936428
1458,r03c18,8,763.0384294068505,1025.2573099415204
1459,r03c18,8,756.7687969924812,870.0206766917294
1460,r03c18,8,757.0962888665998,676.8946840521564
1461,r03c18,8,760.8228855721393,170.28059701492538
1462,r03c18,8,761.6478149100257,526.6066838046272
1463,r03c18,8,770.518691588785,650.1542056074767
1464,r03c18,8,785.930608365019,933.3621673003802
1465,r03c18,8,786.8436268068331,508.71090670170827
1466,r03c18,8,802.518756698821,540.5873526259378
1467,r03c18,8,814.6586757990867,186.8447488584475
1468,r03c18,8,812.3992606284658,1048.2070240295748
1469,r03c18,8,825.7267497603068,119.74209012464046
1470,r03c18,8,831.7068627450981,820.564705882353
1471,r03c18,8,829.9738095238096,41.03214285714286
1472,r03c18,8,855.5116883116883,943.812987012987
1473,r03c18,8,852.5024826216485,553.4359483614697
1474,r03c18,8,858.4669338677355,865.8647294589179
1475,r03c18,8,857.538644470868,776.1902497027348
1476,r03c18,8,875.423645320197,3.8866995073891615
1477,r03c18,8,880.6691658856607,1029.9325210871602
1478,r03c18,8,893.7528409090909,102.3844696969697
1479,r03c18,8,887.219262295082,753.9733606557377
1480,r03c18,8,897.0775026910657,43.89235737351992
1481,r03c18,8,896.9388729703916,802.5042979942693
1482,r03c18,8,923.766081871345,1034.233918128655
1483,r03c18,8,923.9478787878788,24.56969696969697
1484,r03c18,8,930.1085594989562,779.4342379958247
1485,r03c18,8,932.0148367952522,558.6963402571711
1486,r03c18,8,975.3833177132146,699.1583880037489
1487,r03c18,8,973.7327667610954,939.2728989612842
1488,r03c18,8,976.1093294460642,1068.6472303206997
1489,r03c18,8,996.8334624322232,311.1688613477924
1490,r03c18,8,991.7074109720884,1042.492781520693
1491,r03c18,8,993.875,799.5401785714286
1492,r03c18,8,1002.9081836327346,170.83932135728543
1493,r03c18,8,1009.331450094162,777.2975517890773
1494,r03c18,8,1016.3333333333334,1077.08
1495,r03c18,8,1035.6942277691107,256.8946957878315
1496,r03c18,8,1041.5620655412115,92.85799404170804
1497,r03c18,8,1037.5676741130092,1063.1892247043363
1498,r03c18,8,1053.9966139954854,1018.7584650112868
1499,r03c18,8,1067.1612903225807,885.7967741935483
1500,r03c18,8,1068.738317757009,11.05841121495327
1501,r03c18,8,1071.0608828006089,792.5159817351598
1502,r03c18,8,1071.3511904761904,201.89732142857144
1503,r03c18,8,1072.6906906906906,949.2972972972972
1504,r03c18,8,1073.8968692449355,645.9668508287293
1505,r03c18,8,1077.2947368421053,546.1473684210526
1506,r03c18,1,38.50444900752909,162.14715947980835
1507,r03c18,1,51.45754245754246,947.075924075924
1508,r03c18,1,53.97411313518696,280.9338446788111
1509,r03c18,1,62.37672281776417,82.0926493108729
1510,r03c18,1,69.79901960784314,347.7843137254902
1511,r03c18,1,71.69430051813471,4.248704663212435
1512,r03c18,1,99.60416666666669,270.259375
1513,r03c18,1,120.07612456747404,954.7621107266436
1514,r03c18,1,164.9219562955255,829.5369406867846
1515,r03c18,1,175.5483870967742,884.23133640553
1516,r03c18,1,173.12039800995024,640.4825870646766
1517,r03c18,1,185.4607329842932,1070.6579406631763
1518,r03c18,1,214.10451727192205,803.0035429583702
1519,r03c18,1,222.11352418558727,948.7630799605132
1520,r03c18,1,251.718201754386,79.1951754385965
1521,r03c18,1,247.83636363636364,723.7845454545454
1522,r03c18,1,257.62454212454213,810.3250915750916
1523,r03c18,1,264.1292134831461,485.9232209737828
1524,r03c18,1,275.2267441860465,3.366279069767442
1525,r03c18,1,280.40525328330205,1065.202626641651
1526,r03c18,1,355.65577689243025,461.6501992031872
1527,r03c18,1,378.1829268292683,667.0040650406504
1528,r03c18,1,386.5093023255814,516.0732558139534
1529,r03c18,1,395.220618556701,729.3051546391753
1530,r03c18,1,399.5549668874172,195.11523178807948
1531,r03c18,1,406.659965034965,327.9965034965035
1532,r03c18,1,413.6971375807941,389.4967682363804
1533,r03c18,1,415.0171198388721,593.1027190332326
1534,r03c18,1,429.633431085044,444.1749755620724
1535,r03c18,1,427.4285714285714,4.377551020408164
1536,r03c18,1,431.8443337484433,244.013698630137
1537,r03c18,1,440.7603393425239,529.2152704135736
1538,r03c18,1,461.43371017471736,664.7317574511819
1539,r03c18,1,479.9160432252701,335.33582709891937
1540,r03c18,1,481.97611292073833,288.3507057546145
1541,r03c18,1,487.1900647948164,44.18574514038877
1542,r03c18,1,485.8942307692308,582.859375
1543,r03c18,1,494.6021164021164,482.9534391534392
1544,r03c18,1,509.3705743509048,725.8638867033832
1545,r03c18,1,517.1476190476191,404.6079365079365
1546,r03c18,1,529.7401129943503,649.0881355932204
1547,r03c18,1,538.9938744257274,390.13016845329247
1548,r03c18,1,549.6932447397563,605.0166112956811
1549,r03c18,1,558.308631211857,304.52397558849174
1550,r03c18,1,558.9018404907976,452.7558282208589
1551,r03c18,1,573.6356228172293,472.8172293364377
1552,r03c18,1,580.0246636771301,173.6928251121076
1553,r03c18,1,598.9590766002099,713.1238195173138
1554,r03c18,1,595.1256952169077,397.94660734149056
1555,r03c18,1,598.8504784688995,344.00956937799043
1556,r03c18,1,601.8296122209166,482.0364277320799
1557,r03c18,1,615.1809917355372,746.5545454545454
1558,r03c18,1,625.4263093788063,132.1254567600487
1559,r03c18,1,632.294825511432,233.9759326113117
1560,r03c18,1,648.4933726067746,271.9779086892489
1561,r03c18,1,661.6571125265393,496.3949044585987
1562,r03c18,1,678.8609779482263,46.64621284755513
1563,r03c18,1,696.7176375404531,932.3187702265373
1564,r03c18,1,702.8408385093168,591.5333850931677
1565,r03c18,1,722.9427792915532,505.3596730245232
1566,r03c18,1,721.4761904761905,344.5238095238095
1567,r03c18,1,739.2581413820492,755.296266878475
1568,r03c18,1,752.0704845814978,1010.4008810572687
1569,r03c18,1,747.6491416309013,981.4377682403432
1570,r03c18,1,751.4357034795764,670.1119515885023
1571,r03c18,1,752.855116514691,852.3130699088146
1572,r03c18,1,787.6059701492537,1072.4089552238806
1573,r03c18,1,817.710989010989,981.0087912087912
1574,r03c18,1,841.8414779499404,971.1835518474376
1575,r03c18,1,852.4179894179895,1044.3447971781304
1576,r03c18,1,882.5124183006536,773.9477124183006
1577,r03c18,1,888.1736972704715,813.4441687344913
1578,r03c18,1,895.9680365296804,1044.725114155251
1579,r03c18,1,913.1023391812864,965.7309941520468
1580,r03c18,1,908.14639905549,867.0330578512396
1581,r03c18,1,915.737160120846,626.9335347432025
1582,r03c18,1,913.919191919192,1076.3131313131314
1583,r03c18,1,934.6171779141104,878.5128834355828
1584,r03c18,1,942.3333333333334,1071.7683215130023
1585,r03c18,1,942.530612244898,841.2222222222222
1586,r03c18,1,962.2759211653812,22.74121679520137
1587,r03c18,1,990.4743390357698,135.08942457231726
1588,r03c18,1,996.2972195589646,581.3767976989453
1589,r03c18,1,1023.4441913439636,310.6423690205011
1590,r03c18,6,6.418032786885246,371.5204918032787
1591,r03c18,6,7.733780760626399,500.41051454138704
1592,r03c18,6,12.59754601226994,749.9349693251534
1593,r03c18,6,4.012084592145016,858.3021148036254
